966	32.17	2149.67	2197.19	2220.37	2111.75	943.59	813.81	947.73	823.75
971	32.33	2147.84	2185.38	2218.56	2106.26	937.88	801.82	938.89	817.61
976	32.5	2145.07	2172.74	2216.01	2099.59	931.48	790.53	930.2	811.2
981	32.67	2141.42	2160.52	2212.52	2090.89	924.02	780.17	921.46	804.85
986	32.83	2137.29	2148.65	2208.38	2081.32	916.05	770.89	912.28	799.67
991	33	2133.3	2136.74	2203.98	2072.69	908.33	763.38	902.76	796.5
996	33.17	2129.61	2124.38	2199.11	2064.36	900.85	758.31	892.9	794.56
1001	33.33	2125.64	2111.29	2192.95	2055.33	893.01	755.41	882.81	792.62
1006	33.5	2120.89	2097.82	2184.54	2046.17	884.93	754.08	872.84	790.28
1011	33.67	2115.12	2084.5	2173.87	2036.88	877.28	753.89	863.49	787.72
1016	33.83	2107.39	2071.83	2162.41	2026.94	869.67	754.36	855.33	785.49
1021	34	2097.53	2060.16	2151.46	2017.16	861.38	755.06	848.47	784.06
1026	34.17	2086.99	2048.9	2140.49	2008.07	852.69	756.05	842.17	783.65
1031	34.33	2076.68	2036.85	2129.09	1998.27	844.18	757.11	836.3	784.55
1036	34.5	2066.25	2023.83	2118.58	1987.03	836.26	757.19	831.88	786.26
1041	34.67	2055.81	2011.24	2109.96	1975.24	829.29	756.06	829.01	787.74
1046	34.83	2046.88	2000.88	2102.59	1963.15	823.7	755.01	826.95	789.5
1051	35	2039.8	1993.51	2094.63	1949.88	819.58	754.72	825.77	792.45
1056	35.17	2032.72	1988.07	2083.43	1934.85	816.04	754.94	825.18	795.4
1061	35.33	2024.47	1983.03	2069.28	1918.93	812.79	755.75	824	797.17
1066	35.5	2014.15	1977.85	2057.78	1903.89	810.14	756.73	822.23	798.64
1071	35.67	2001.77	1971.96	2051.89	1890.04	808.08	756.88	820.75	800.41
1076	35.83	1990.86	1965.08	2046.88	1876.18	806.6	756.39	818.99	801.59
1081	36	1982.9	1958.01	2038.03	1863.21	805.13	756.25	816.04	801.89
1086	36.17	1974.65	1950.83	2025.65	1852.89	803.66	756.75	812.5	802.18
1091	36.33	1965.8	1943	2012.68	1844.14	803.66	757.59	808.37	803.49
1096	36.5	1959.32	1934.86	2002.06	1835.41	805.13	758.56	803.07	805.77
1101	36.67	1954.3	1926.97	1993.81	1826.65	806.6	759.43	797.46	807.61
1106	36.83	1946.93	1919.31	1985.55	1817.81	808.37	760.11	792.75	808.08
1111	37	1936.32	1911.45	1976.42	1809.01	811.32	760.8	789.5	807.68
1116	37.17	1926.3	1903.39	1967.28	1800.84	814.27	762.05	788.03	807.12
1121	37.33	1920.7	1895.47	1959.02	1793.31	815.74	764.46	787.74	806.59
1126	37.5	1917.75	1887.76	1951.36	1785.53	816.04	767.87	787.74	805.88
1131	37.67	1913.03	1880.28	1943.69	1776.99	816.04	771.63	787.74	804.85
1136	37.83	1905.96	1872.7	1936.03	1768.49	816.04	775.8	788.03	803.78
1141	38	1899.76	1864.12	1926.89	1760.7	816.04	780.63	789.21	803.08
1146	38.17	1896.23	1854.7	1915.68	1753.36	816.04	785.56	791.27	802.8
1151	38.33	1893.28	1845.96	1904.78	1746.27	816.04	790.77	794.22	802.38
1156	38.5	1889.45	1837.85	1895.05	1739.13	816.04	798.05	798.64	801.17
1161	38.67	1885.61	1828.13	1886.79	1731.48	816.04	808.08	803.36	799.08
1166	38.83	1881.78	1816.04	1880.6	1723.52	816.04	819.28	806.01	796.62
1171	39	1877.65	1803.95	1874.41	1715.66	816.04	829.6	806.6	794.25
1176	39.17	1873.82	1794.22	1867.92	1707.76	815.74	838.15	806.6	792.04
1181	39.33	1869.99	1786.26	1863.8	1699.8	814.56	845.81	806.6	790.12
1186	39.5	1866.16	1778.6	1860.85	1691.72	812.79	853.48	806.9	788.56
1191	39.67	1863.8	1771.52	1854.36	1683.29	811.62	860.26	808.37	787.11
1196	39.83	1862.91	1763.86	1842.28	1674.9	810.73	866.45	811.91	785.55
1201	40	1861.73	1752.65	1827.54	1666.82	808.37	875	817.22	784.18
1206	40.17	1859.38	1739.46	1815.15	1658.53	804.83	886.16	822.23	783.53
1211	40.33	1855.84	1728.85	1806.6	1649.92	802.48	895.59	824.88	783.96
1216	40.5	1851.71	1721.22	1799.23	1641.4	801.89	900.51	825.47	785.36
1221	40.67	1847.58	1714.04	1792.16	1632.9	801.59	902.61	825.47	787.49
1226	40.83	1842.87	1706.34	1786.26	1624.41	800.41	903.85	825.77	790
1231	41	1837.85	1698.59	1779.53	1616.26	798.64	904.21	827.14	792.48
1236	41.17	1834.02	1691.17	1769.94	1608.1	797.46	903.45	829.8	795
1241	41.33	1831.37	1684.04	1758.22	1600.02	797.17	901.77	832.59	797.7
1246	41.5	1828.72	1676.88	1745.61	1592.74	797.22	899.39	834.36	800.72
1251	41.67	1825.31	1669.64	1733.83	1585.87	797.34	896.55	835.33	804.71
1256	41.83	1821.24	1662.74	1724.16	1578.86	797.28	893.6	836.33	809.81
1261	42	1816.88	1656.39	1715.15	1572.14	796.57	890.87	837.81	815.21
1266	42.17	1812.3	1650.28	1705.72	1565.86	795.25	888.62	839.62	820.53
1271	42.33	1807.55	1644.16	1696.73	1559.47	793.76	886.89	841.35	826.17
1276	42.5	1802.57	1638.47	1688.06	1552.38	792.4	885.53	842.64	832.88
1281	42.67	1797.59	1633.46	1679.33	1544.92	791.4	884.56	843.47	841.13
1286	42.83	1792.67	1628.43	1670.63	1538.09	790.7	883.83	843.87	850.57
1291	43	1787.14	1622.92	1661.16	1531.89	789.86	883.05	843.94	860.69
1296	43.17	1781	1617.15	1651.61	1525.32	788.72	882.42	843.88	871.57
1301	43.33	1774.76	1610.48	1643.83	1517.92	787.46	883.48	843.94	883.23
1306	43.5	1767.97	1601.66	1636.89	1510.33	786.35	888.86	844.31	895.24
1311	43.67	1760.22	1590.47	1629.77	1503.13	785.84	899.23	844.87	907.56
1316	43.83	1752.4	1578.01	1622.82	1495.75	786.2	912.08	845.23	920.59
1321	44	1745.36	1565.31	1615.27	1486.97	787.26	924.48	845.2	934.3
1326	44.17	1738.49	1552.87	1607.04	1476.48	788.78	935.66	845.44	948.25
1331	44.33	1730.69	1540.87	1598.95	1465.39	790.43	946.29	847.42	962.2
1336	44.5	1722	1529.38	1590.68	1454.77	791.71	956.91	851.83	975.83
1341	44.67	1713.01	1518.49	1582.57	1444.46	792.55	967.52	857.78	988.88
1346	44.83	1704.03	1508.6	1574.79	1433.6	793.47	977.73	864.44	1001.33
1351	45	1695.47	1499.78	1566.3	1422.26	794.7	987.36	871.87	1012.74
1356	45.17	1687.03	1491.29	1557.08	1411.23	796.21	996.72	880.24	1022.61
1361	45.33	1677.51	1482.49	1548.1	1400.59	798.34	1005.83	889.73	1031.37
1366	45.5	1666.19	1472.96	1540.16	1390.11	801.29	1015.17	900.2	1039.61
